Event Label,Date,Total Events,Unique Events,Event Value,Avg. Value
13727,20191016,1,1,"13,727","13,727.00"
137989,20191020,1,1,"137,989","137,989.00"
138,20191020,1,1,138,138
14,20191018,1,1,14,14
140,20191015,1,1,140,140
140,20191016,1,1,140,140
140,20191017,1,1,140,140
140,20191018,1,1,140,140
140,20191020,1,1,140,140
140065,20191016,1,1,"140,065","140,065.00"
1404,20191015,1,1,"1,404","1,404.00"
141357,20191018,1,1,"141,357","141,357.00"
1415,20191014,1,1,"1,415","1,415.00"
142,20191016,1,1,142,142
142,20191017,1,1,142,142
14295,20191020,1,1,"14,295","14,295.00"
143,20191014,1,1,143,143
143,20191018,1,1,143,143
14343,20191020,1,1,"14,343","14,343.00"
1435,20191015,1,1,"1,435","1,435.00"
1435,20191016,1,1,"1,435","1,435.00"
1435,20191019,1,1,"1,435","1,435.00"
1437,20191020,1,1,"1,437","1,437.00"
144,20191015,1,1,144,144
1440,20191014,1,1,"1,440","1,440.00"
1440,20191019,1,1,"1,440","1,440.00"
1449,20191016,1,1,"1,449","1,449.00"
1449,20191018,1,1,"1,449","1,449.00"
145,20191019,1,1,145,145
1450,20191015,1,1,"1,450","1,450.00"
1454,20191019,1,1,"1,454","1,454.00"
1454,20191020,1,1,"1,454","1,454.00"
1464,20191017,1,1,"1,464","1,464.00"
1464,20191018,1,1,"1,464","1,464.00"
1464,20191019,1,1,"1,464","1,464.00"
1466,20191018,1,1,"1,466","1,466.00"
14677,20191016,1,1,"14,677","14,677.00"
14683,20191019,1,1,"14,683","14,683.00"
14684,20191015,1,1,"14,684","14,684.00"
14684,20191016,1,1,"14,684","14,684.00"
14688,20191018,1,1,"14,688","14,688.00"
14692,20191017,1,1,"14,692","14,692.00"
14695,20191014,1,1,"14,695","14,695.00"
14701,20191015,1,1,"14,701","14,701.00"
14705,20191014,1,1,"14,705","14,705.00"
14710,20191020,1,1,"14,710","14,710.00"
14712,20191017,1,1,"14,712","14,712.00"
14716,20191019,1,1,"14,716","14,716.00"
14716,20191020,1,1,"14,716","14,716.00"
14717,20191017,1,1,"14,717","14,717.00"
14717,20191019,1,1,"14,717","14,717.00"
14738,20191019,1,1,"14,738","14,738.00"
14739,20191017,1,1,"14,739","14,739.00"
14741,20191019,1,1,"14,741","14,741.00"
14744,20191018,1,1,"14,744","14,744.00"
14744,20191020,1,1,"14,744","14,744.00"
14745,20191020,1,1,"14,745","14,745.00"
14747,20191020,1,1,"14,747","14,747.00"
14756,20191016,1,1,"14,756","14,756.00"
14760,20191018,1,1,"14,760","14,760.00"
14760,20191020,1,1,"14,760","14,760.00"
14761,20191018,1,1,"14,761","14,761.00"
14764,20191020,1,1,"14,764","14,764.00"
14765,20191015,1,1,"14,765","14,765.00"
1477,20191016,1,1,"1,477","1,477.00"
14775,20191019,1,1,"14,775","14,775.00"
14777,20191015,1,1,"14,777","14,777.00"
14792,20191018,1,1,"14,792","14,792.00"
147999,20191019,1,1,"147,999","147,999.00"
14805,20191018,1,1,"14,805","14,805.00"
14810,20191020,1,1,"14,810","14,810.00"
14811,20191020,1,1,"14,811","14,811.00"
14820,20191018,1,1,"14,820","14,820.00"
14820,20191020,1,1,"14,820","14,820.00"
14822,20191018,1,1,"14,822","14,822.00"
14824,20191020,1,1,"14,824","14,824.00"
14825,20191019,1,1,"14,825","14,825.00"
14828,20191020,1,1,"14,828","14,828.00"
14830,20191016,1,1,"14,830","14,830.00"
14830,20191018,1,1,"14,830","14,830.00"
14832,20191020,1,1,"14,832","14,832.00"
14842,20191016,1,1,"14,842","14,842.00"
14842,20191018,1,1,"14,842","14,842.00"
1485,20191019,1,1,"1,485","1,485.00"
14852,20191018,1,1,"14,852","14,852.00"
14855,20191017,1,1,"14,855","14,855.00"
14855,20191018,1,1,"14,855","14,855.00"
14855,20191020,1,1,"14,855","14,855.00"
14857,20191018,1,1,"14,857","14,857.00"
1486,20191018,1,1,"1,486","1,486.00"
1486,20191019,1,1,"1,486","1,486.00"
14862,20191019,1,1,"14,862","14,862.00"
14863,20191014,1,1,"14,863","14,863.00"
14867,20191014,1,1,"14,867","14,867.00"
14867,20191015,1,1,"14,867","14,867.00"
14867,20191019,1,1,"14,867","14,867.00"
14868,20191016,1,1,"14,868","14,868.00"
14878,20191015,1,1,"14,878","14,878.00"
14885,20191019,1,1,"14,885","14,885.00"
14888,20191015,1,1,"14,888","14,888.00"
14894,20191015,1,1,"14,894","14,894.00"
14894,20191017,1,1,"14,894","14,894.00"
14897,20191020,1,1,"14,897","14,897.00"
14905,20191017,1,1,"14,905","14,905.00"
1491,20191017,1,1,"1,491","1,491.00"
1491,20191018,1,1,"1,491","1,491.00"
14921,20191018,1,1,"14,921","14,921.00"
14924,20191019,1,1,"14,924","14,924.00"
14929,20191014,1,1,"14,929","14,929.00"
14929,20191015,1,1,"14,929","14,929.00"
14929,20191019,1,1,"14,929","14,929.00"
14930,20191018,1,1,"14,930","14,930.00"
14930,20191019,1,1,"14,930","14,930.00"
14930,20191020,1,1,"14,930","14,930.00"
1494,20191016,1,1,"1,494","1,494.00"
14963,20191015,1,1,"14,963","14,963.00"
14964,20191018,1,1,"14,964","14,964.00"
14964,20191019,1,1,"14,964","14,964.00"
14964,20191020,1,1,"14,964","14,964.00"
14972,20191020,1,1,"14,972","14,972.00"
1499,20191018,1,1,"1,499","1,499.00"
1499,20191020,1,1,"1,499","1,499.00"
15008,20191014,1,1,"15,008","15,008.00"
15008,20191019,1,1,"15,008","15,008.00"
15017,20191017,1,1,"15,017","15,017.00"
15017,20191019,1,1,"15,017","15,017.00"
15018,20191020,1,1,"15,018","15,018.00"
15026,20191017,1,1,"15,026","15,026.00"
15028,20191015,1,1,"15,028","15,028.00"
15028,20191018,1,1,"15,028","15,028.00"
15028,20191019,1,1,"15,028","15,028.00"
15032,20191017,1,1,"15,032","15,032.00"
15038,20191017,1,1,"15,038","15,038.00"
15050,20191017,1,1,"15,050","15,050.00"
15053,20191019,1,1,"15,053","15,053.00"
15053,20191020,1,1,"15,053","15,053.00"
15056,20191014,1,1,"15,056","15,056.00"
15057,20191020,1,1,"15,057","15,057.00"
15063,20191019,1,1,"15,063","15,063.00"
15063,20191020,1,1,"15,063","15,063.00"
15071,20191020,1,1,"15,071","15,071.00"
1508,20191020,1,1,"1,508","1,508.00"
15095,20191015,1,1,"15,095","15,095.00"
15102,20191016,1,1,"15,102","15,102.00"
15102,20191019,1,1,"15,102","15,102.00"
15102,20191020,1,1,"15,102","15,102.00"
15104,20191019,1,1,"15,104","15,104.00"
15104,20191020,1,1,"15,104","15,104.00"
15147,20191016,1,1,"15,147","15,147.00"
15147,20191019,1,1,"15,147","15,147.00"
151557,20191016,1,1,"151,557","151,557.00"
15156,20191017,1,1,"15,156","15,156.00"
151565,20191017,1,1,"151,565","151,565.00"
151680,20191016,1,1,"151,680","151,680.00"
151707,20191018,1,1,"151,707","151,707.00"
151757,20191019,1,1,"151,757","151,757.00"
151794,20191019,1,1,"151,794","151,794.00"
151811,20191015,1,1,"151,811","151,811.00"
151851,20191016,1,1,"151,851","151,851.00"
15188,20191018,1,1,"15,188","15,188.00"
152,20191019,1,1,152,152
15200,20191017,1,1,"15,200","15,200.00"
15200,20191020,1,1,"15,200","15,200.00"
15216,20191020,1,1,"15,216","15,216.00"
1522,20191020,1,1,"1,522","1,522.00"
152367,20191016,1,1,"152,367","152,367.00"
15260,20191016,1,1,"15,260","15,260.00"
15267,20191016,1,1,"15,267","15,267.00"
152726,20191016,1,1,"152,726","152,726.00"
15275,20191019,1,1,"15,275","15,275.00"
15279,20191020,1,1,"15,279","15,279.00"
15285,20191017,1,1,"15,285","15,285.00"
15285,20191020,1,1,"15,285","15,285.00"
15288,20191015,1,1,"15,288","15,288.00"
15289,20191016,1,1,"15,289","15,289.00"
15289,20191018,1,1,"15,289","15,289.00"
15289,20191020,1,1,"15,289","15,289.00"
153,20191015,1,1,153,153
15331,20191017,1,1,"15,331","15,331.00"
15377,20191019,1,1,"15,377","15,377.00"
15382,20191017,1,1,"15,382","15,382.00"
15391,20191017,1,1,"15,391","15,391.00"
154,20191019,1,1,154,154
15416,20191020,1,1,"15,416","15,416.00"
15418,20191019,1,1,"15,418","15,418.00"
15459,20191018,1,1,"15,459","15,459.00"
15505,20191020,1,1,"15,505","15,505.00"
15521,20191014,1,1,"15,521","15,521.00"
15521,20191015,1,1,"15,521","15,521.00"
15537,20191019,1,1,"15,537","15,537.00"
15538,20191019,1,1,"15,538","15,538.00"
15538,20191020,1,1,"15,538","15,538.00"
1556,20191017,1,1,"1,556","1,556.00"
1556,20191019,1,1,"1,556","1,556.00"
1558,20191020,1,1,"1,558","1,558.00"
1559,20191017,1,1,"1,559","1,559.00"
15626,20191020,1,1,"15,626","15,626.00"
1563,20191019,1,1,"1,563","1,563.00"
15644,20191018,1,1,"15,644","15,644.00"
15644,20191020,1,1,"15,644","15,644.00"
1569,20191018,1,1,"1,569","1,569.00"
15710,20191018,1,1,"15,710","15,710.00"
1577,20191019,1,1,"1,577","1,577.00"
1579,20191017,1,1,"1,579","1,579.00"
158,20191015,1,1,158,158
15832,20191015,1,1,"15,832","15,832.00"
15847,20191020,1,1,"15,847","15,847.00"
1589,20191014,1,1,"1,589","1,589.00"
1589,20191016,1,1,"1,589","1,589.00"
15896,20191019,1,1,"15,896","15,896.00"
159,20191019,1,1,159,159
15922,20191019,1,1,"15,922","15,922.00"
15949,20191019,1,1,"15,949","15,949.00"
15982,20191020,1,1,"15,982","15,982.00"
16,20191015,1,1,16,16
16,20191017,1,1,16,16
16,20191018,1,1,16,16
16,20191019,1,1,16,16
160,20191014,1,1,160,160
160,20191020,1,1,160,160
160042,20191018,1,1,"160,042","160,042.00"
16019,20191020,1,1,"16,019","16,019.00"
16077,20191020,1,1,"16,077","16,077.00"
16084,20191020,1,1,"16,084","16,084.00"
161,20191014,1,1,161,161
161,20191016,1,1,161,161
16101,20191017,1,1,"16,101","16,101.00"
16106,20191019,1,1,"16,106","16,106.00"
1617,20191020,1,1,"1,617","1,617.00"
16174,20191020,1,1,"16,174","16,174.00"
16178,20191015,1,1,"16,178","16,178.00"
16178,20191019,1,1,"16,178","16,178.00"
161971,20191018,1,1,"161,971","161,971.00"
161971,20191020,1,1,"161,971","161,971.00"
16203,20191018,1,1,"16,203","16,203.00"
16203,20191020,1,1,"16,203","16,203.00"
16231,20191020,1,1,"16,231","16,231.00"
1624,20191016,1,1,"1,624","1,624.00"
162732,20191015,1,1,"162,732","162,732.00"
163,20191014,1,1,163,163
16371,20191018,1,1,"16,371","16,371.00"
164,20191019,1,1,164,164
164,20191020,1,1,164,164
16405,20191019,1,1,"16,405","16,405.00"
16427,20191014,1,1,"16,427","16,427.00"
1643,20191019,1,1,"1,643","1,643.00"
165,20191015,1,1,165,165
165,20191018,1,1,165,165
165,20191020,1,1,165,165
165299,20191014,1,1,"165,299","165,299.00"
165308,20191017,1,1,"165,308","165,308.00"
165308,20191018,1,1,"165,308","165,308.00"
165390,20191019,1,1,"165,390","165,390.00"
165390,20191020,1,1,"165,390","165,390.00"
165478,20191014,1,1,"165,478","165,478.00"
165480,20191017,1,1,"165,480","165,480.00"
165486,20191014,1,1,"165,486","165,486.00"
165486,20191017,1,1,"165,486","165,486.00"
165496,20191014,1,1,"165,496","165,496.00"
16611,20191014,1,1,"16,611","16,611.00"
166563,20191019,1,1,"166,563","166,563.00"
166563,20191020,1,1,"166,563","166,563.00"
16753,20191016,1,1,"16,753","16,753.00"
16753,20191019,1,1,"16,753","16,753.00"
1676,20191017,1,1,"1,676","1,676.00"
168,20191019,1,1,168,168
1681,20191019,1,1,"1,681","1,681.00"
16825,20191016,1,1,"16,825","16,825.00"
16825,20191020,1,1,"16,825","16,825.00"
16863,20191018,1,1,"16,863","16,863.00"
16882,20191020,1,1,"16,882","16,882.00"
169,20191014,1,1,169,169
17,20191015,1,1,17,17
17,20191016,1,1,17,17
17,20191019,1,1,17,17
17,20191020,1,1,17,17
17224,20191017,1,1,"17,224","17,224.00"
17234,20191020,1,1,"17,234","17,234.00"
17235,20191020,1,1,"17,235","17,235.00"
17250,20191018,1,1,"17,250","17,250.00"
1728,20191018,1,1,"1,728","1,728.00"
1729,20191019,1,1,"1,729","1,729.00"
173,20191020,1,1,173,173
1734,20191018,1,1,"1,734","1,734.00"
1734,20191019,1,1,"1,734","1,734.00"
1738,20191017,1,1,"1,738","1,738.00"
174,20191015,1,1,174,174
17469,20191020,1,1,"17,469","17,469.00"
17510,20191015,1,1,"17,510","17,510.00"
17510,20191017,1,1,"17,510","17,510.00"
17524,20191018,1,1,"17,524","17,524.00"
17525,20191015,1,1,"17,525","17,525.00"
17525,20191018,1,1,"17,525","17,525.00"
17525,20191020,1,1,"17,525","17,525.00"
17529,20191017,1,1,"17,529","17,529.00"
17529,20191018,1,1,"17,529","17,529.00"
17552,20191020,1,1,"17,552","17,552.00"
17586,20191015,1,1,"17,586","17,586.00"
17586,20191018,1,1,"17,586","17,586.00"
17594,20191017,1,1,"17,594","17,594.00"
17594,20191018,1,1,"17,594","17,594.00"
17594,20191019,1,1,"17,594","17,594.00"
17595,20191018,1,1,"17,595","17,595.00"
17604,20191014,1,1,"17,604","17,604.00"
17648,20191019,1,1,"17,648","17,648.00"
1769,20191018,1,1,"1,769","1,769.00"
17766,20191020,1,1,"17,766","17,766.00"
17811,20191015,1,1,"17,811","17,811.00"
17811,20191019,1,1,"17,811","17,811.00"
17985,20191015,1,1,"17,985","17,985.00"
17985,20191017,1,1,"17,985","17,985.00"
180,20191015,1,1,180,180
180,20191016,1,1,180,180
180,20191019,1,1,180,180
18004,20191020,1,1,"18,004","18,004.00"
18020,20191016,1,1,"18,020","18,020.00"
18020,20191019,1,1,"18,020","18,020.00"
18025,20191015,1,1,"18,025","18,025.00"
18025,20191020,1,1,"18,025","18,025.00"
18040,20191017,1,1,"18,040","18,040.00"
18047,20191016,1,1,"18,047","18,047.00"
18059,20191020,1,1,"18,059","18,059.00"
1807,20191017,1,1,"1,807","1,807.00"
18099,20191020,1,1,"18,099","18,099.00"
1815,20191014,1,1,"1,815","1,815.00"
1815,20191016,1,1,"1,815","1,815.00"
18215,20191016,1,1,"18,215","18,215.00"
18215,20191017,1,1,"18,215","18,215.00"
18218,20191020,1,1,"18,218","18,218.00"
18234,20191016,1,1,"18,234","18,234.00"
18295,20191018,1,1,"18,295","18,295.00"
18295,20191019,1,1,"18,295","18,295.00"
183,20191014,1,1,183,183
183,20191015,1,1,183,183
18324,20191015,1,1,"18,324","18,324.00"
18324,20191020,1,1,"18,324","18,324.00"
1835,20191018,1,1,"1,835","1,835.00"
1835,20191020,1,1,"1,835","1,835.00"
18583,20191015,1,1,"18,583","18,583.00"
18583,20191020,1,1,"18,583","18,583.00"
186,20191014,1,1,186,186
1862,20191015,1,1,"1,862","1,862.00"
187,20191019,1,1,187,187
18703,20191015,1,1,"18,703","18,703.00"
1872,20191019,1,1,"1,872","1,872.00"
18745,20191020,1,1,"18,745","18,745.00"
18864,20191015,1,1,"18,864","18,864.00"
18864,20191018,1,1,"18,864","18,864.00"
18986,20191020,1,1,"18,986","18,986.00"
19078,20191020,1,1,"19,078","19,078.00"
191,20191019,1,1,191,191
1914,20191020,1,1,"1,914","1,914.00"
19236,20191017,1,1,"19,236","19,236.00"
1936,20191016,1,1,"1,936","1,936.00"
19439,20191014,1,1,"19,439","19,439.00"
1944,20191017,1,1,"1,944","1,944.00"
1944,20191020,1,1,"1,944","1,944.00"
1951,20191018,1,1,"1,951","1,951.00"
196,20191018,1,1,196,196
196,20191019,1,1,196,196
196,20191020,1,1,196,196
1975,20191020,1,1,"1,975","1,975.00"
199,20191018,1,1,199,199
1994,20191017,1,1,"1,994","1,994.00"
20,20191015,1,1,20,20
200,20191018,1,1,200,200
200,20191019,1,1,200,200
20062,20191020,1,1,"20,062","20,062.00"
2009,20191016,1,1,"2,009","2,009.00"
2021,20191015,1,1,"2,021","2,021.00"
20231,20191017,1,1,"20,231","20,231.00"
20231,20191018,1,1,"20,231","20,231.00"
2026,20191019,1,1,"2,026","2,026.00"
2026,20191020,1,1,"2,026","2,026.00"
203,20191014,1,1,203,203
203,20191016,1,1,203,203
20372,20191017,1,1,"20,372","20,372.00"
20404,20191019,1,1,"20,404","20,404.00"
20426,20191018,1,1,"20,426","20,426.00"
20441,20191020,1,1,"20,441","20,441.00"
20528,20191015,1,1,"20,528","20,528.00"
2054,20191014,1,1,"2,054","2,054.00"
20623,20191018,1,1,"20,623","20,623.00"
2064,20191014,1,1,"2,064","2,064.00"
207,20191017,1,1,207,207
20722,20191020,1,1,"20,722","20,722.00"
208,20191016,1,1,208,208
208,20191017,1,1,208,208
2081,20191019,1,1,"2,081","2,081.00"
2090,20191017,1,1,"2,090","2,090.00"
21019,20191016,1,1,"21,019","21,019.00"
21019,20191020,1,1,"21,019","21,019.00"
21109,20191014,1,1,"21,109","21,109.00"
21109,20191019,1,1,"21,109","21,109.00"
21432,20191018,1,1,"21,432","21,432.00"
2145,20191016,1,1,"2,145","2,145.00"
215,20191017,1,1,215,215
215,20191020,1,1,215,215
2159,20191016,1,1,"2,159","2,159.00"
216,20191019,1,1,216,216
21660,20191019,1,1,"21,660","21,660.00"
21689,20191018,1,1,"21,689","21,689.00"
217,20191019,1,1,217,217
2197,20191019,1,1,"2,197","2,197.00"
2197,20191020,1,1,"2,197","2,197.00"
222,20191015,1,1,222,222
222,20191020,1,1,222,222
2220,20191020,1,1,"2,220","2,220.00"
22432,20191019,1,1,"22,432","22,432.00"
225,20191016,1,1,225,225
225,20191019,1,1,225,225
226,20191017,1,1,226,226
227,20191015,1,1,227,227
227,20191016,1,1,227,227
227,20191017,1,1,227,227
227,20191019,1,1,227,227
227,20191020,1,1,227,227
22739,20191020,1,1,"22,739","22,739.00"
2279,20191014,1,1,"2,279","2,279.00"
2279,20191019,1,1,"2,279","2,279.00"
2279,20191020,1,1,"2,279","2,279.00"
228,20191017,1,1,228,228
23,20191014,1,1,23,23
231,20191019,1,1,231,231
23340,20191020,1,1,"23,340","23,340.00"
234,20191019,1,1,234,234
235,20191020,1,1,235,235
2351,20191019,1,1,"2,351","2,351.00"
2352,20191017,1,1,"2,352","2,352.00"
237,20191017,1,1,237,237
2391,20191016,1,1,"2,391","2,391.00"
24,20191018,1,1,24,24
240,20191015,1,1,240,240
241,20191016,1,1,241,241
24635,20191016,1,1,"24,635","24,635.00"
2475,20191017,1,1,"2,475","2,475.00"
24782,20191015,1,1,"24,782","24,782.00"
24782,20191018,1,1,"24,782","24,782.00"
249,20191020,1,1,249,249
25,20191019,1,1,25,25
254,20191020,1,1,254,254
255,20191014,1,1,255,255
255,20191015,1,1,255,255
255,20191018,1,1,255,255
256,20191015,1,1,256,256
256,20191017,1,1,256,256
256,20191019,1,1,256,256
256,20191020,1,1,256,256
25714,20191017,1,1,"25,714","25,714.00"
2572,20191015,1,1,"2,572","2,572.00"
2592,20191017,1,1,"2,592","2,592.00"
2592,20191018,1,1,"2,592","2,592.00"
2599,20191019,1,1,"2,599","2,599.00"
2599,20191020,1,1,"2,599","2,599.00"
261,20191014,1,1,261,261
261,20191017,1,1,261,261
261,20191020,1,1,261,261
2612,20191019,1,1,"2,612","2,612.00"
262,20191016,1,1,262,262
262,20191017,1,1,262,262
262,20191018,1,1,262,262
263,20191020,1,1,263,263
2634,20191020,1,1,"2,634","2,634.00"
26568,20191018,1,1,"26,568","26,568.00"
2668,20191017,1,1,"2,668","2,668.00"
268,20191017,1,1,268,268
268,20191020,1,1,268,268
26818,20191018,1,1,"26,818","26,818.00"
26855,20191014,1,1,"26,855","26,855.00"
26855,20191017,1,1,"26,855","26,855.00"
26855,20191019,1,1,"26,855","26,855.00"
271,20191019,1,1,271,271
2710,20191019,1,1,"2,710","2,710.00"
272,20191018,1,1,272,272
27209,20191017,1,1,"27,209","27,209.00"
273,20191017,1,1,273,273
274,20191020,1,1,274,274
2766,20191018,1,1,"2,766","2,766.00"
2766,20191020,1,1,"2,766","2,766.00"
277,20191016,1,1,277,277
277,20191017,1,1,277,277
28,20191014,1,1,28,28
284,20191020,1,1,284,284
285,20191015,1,1,285,285
28746,20191018,1,1,"28,746","28,746.00"
28756,20191018,1,1,"28,756","28,756.00"
28758,20191018,1,1,"28,758","28,758.00"
28759,20191015,1,1,"28,759","28,759.00"
28759,20191017,1,1,"28,759","28,759.00"
28759,20191018,1,1,"28,759","28,759.00"
28764,20191018,1,1,"28,764","28,764.00"
28765,20191019,1,1,"28,765","28,765.00"
28765,20191020,1,1,"28,765","28,765.00"
28768,20191017,1,1,"28,768","28,768.00"
28780,20191017,1,1,"28,780","28,780.00"
28788,20191014,1,1,"28,788","28,788.00"
28789,20191017,1,1,"28,789","28,789.00"
28789,20191018,1,1,"28,789","28,789.00"
28801,20191020,1,1,"28,801","28,801.00"
28804,20191018,1,1,"28,804","28,804.00"
28804,20191019,1,1,"28,804","28,804.00"
28804,20191020,1,1,"28,804","28,804.00"
28809,20191014,1,1,"28,809","28,809.00"
28811,20191018,1,1,"28,811","28,811.00"
28825,20191017,1,1,"28,825","28,825.00"
28833,20191015,1,1,"28,833","28,833.00"
28838,20191016,1,1,"28,838","28,838.00"
28838,20191018,1,1,"28,838","28,838.00"
28838,20191019,1,1,"28,838","28,838.00"
28839,20191019,1,1,"28,839","28,839.00"
28843,20191018,1,1,"28,843","28,843.00"
28845,20191020,1,1,"28,845","28,845.00"
28848,20191015,1,1,"28,848","28,848.00"
28851,20191018,1,1,"28,851","28,851.00"
28852,20191018,1,1,"28,852","28,852.00"
28852,20191020,1,1,"28,852","28,852.00"
28853,20191016,1,1,"28,853","28,853.00"
28858,20191019,1,1,"28,858","28,858.00"
28859,20191019,1,1,"28,859","28,859.00"
28860,20191020,1,1,"28,860","28,860.00"
28861,20191018,1,1,"28,861","28,861.00"
28861,20191020,1,1,"28,861","28,861.00"
28862,20191014,1,1,"28,862","28,862.00"
28862,20191017,1,1,"28,862","28,862.00"
28864,20191018,1,1,"28,864","28,864.00"
28869,20191017,1,1,"28,869","28,869.00"
28870,20191015,1,1,"28,870","28,870.00"
28877,20191018,1,1,"28,877","28,877.00"
28882,20191014,1,1,"28,882","28,882.00"
28887,20191014,1,1,"28,887","28,887.00"
28887,20191018,1,1,"28,887","28,887.00"
28887,20191019,1,1,"28,887","28,887.00"
28889,20191016,1,1,"28,889","28,889.00"
28889,20191018,1,1,"28,889","28,889.00"
28898,20191018,1,1,"28,898","28,898.00"
28898,20191019,1,1,"28,898","28,898.00"
289,20191016,1,1,289,289
289,20191018,1,1,289,289
28904,20191017,1,1,"28,904","28,904.00"
28919,20191015,1,1,"28,919","28,919.00"
28920,20191018,1,1,"28,920","28,920.00"
28926,20191018,1,1,"28,926","28,926.00"
28929,20191018,1,1,"28,929","28,929.00"
28929,20191019,1,1,"28,929","28,929.00"
28929,20191020,1,1,"28,929","28,929.00"
28932,20191018,1,1,"28,932","28,932.00"
28932,20191019,1,1,"28,932","28,932.00"
28936,20191020,1,1,"28,936","28,936.00"
28939,20191018,1,1,"28,939","28,939.00"
28945,20191015,1,1,"28,945","28,945.00"
28945,20191016,1,1,"28,945","28,945.00"
28960,20191016,1,1,"28,960","28,960.00"
28986,20191020,1,1,"28,986","28,986.00"
29004,20191014,1,1,"29,004","29,004.00"
29008,20191018,1,1,"29,008","29,008.00"
29011,20191017,1,1,"29,011","29,011.00"
29018,20191019,1,1,"29,018","29,018.00"
29026,20191015,1,1,"29,026","29,026.00"
29026,20191018,1,1,"29,026","29,026.00"
29037,20191018,1,1,"29,037","29,037.00"
29067,20191015,1,1,"29,067","29,067.00"
291,20191014,1,1,291,291
291,20191015,1,1,291,291
29105,20191017,1,1,"29,105","29,105.00"
29105,20191018,1,1,"29,105","29,105.00"
29107,20191015,1,1,"29,107","29,107.00"
29112,20191018,1,1,"29,112","29,112.00"
29112,20191020,1,1,"29,112","29,112.00"
29133,20191018,1,1,"29,133","29,133.00"
29143,20191017,1,1,"29,143","29,143.00"
29161,20191020,1,1,"29,161","29,161.00"
29163,20191016,1,1,"29,163","29,163.00"
29172,20191015,1,1,"29,172","29,172.00"
29205,20191015,1,1,"29,205","29,205.00"
29241,20191016,1,1,"29,241","29,241.00"
29247,20191018,1,1,"29,247","29,247.00"
29275,20191014,1,1,"29,275","29,275.00"
29275,20191016,1,1,"29,275","29,275.00"
29275,20191020,1,1,"29,275","29,275.00"
2929,20191017,1,1,"2,929","2,929.00"
29291,20191018,1,1,"29,291","29,291.00"
293,20191020,1,1,293,293
29301,20191019,1,1,"29,301","29,301.00"
29302,20191020,1,1,"29,302","29,302.00"
29310,20191018,1,1,"29,310","29,310.00"
29318,20191017,1,1,"29,318","29,318.00"
29329,20191016,1,1,"29,329","29,329.00"
29329,20191020,1,1,"29,329","29,329.00"
2933,20191019,1,1,"2,933","2,933.00"
29331,20191016,1,1,"29,331","29,331.00"
29333,20191014,1,1,"29,333","29,333.00"
29372,20191018,1,1,"29,372","29,372.00"
29372,20191020,1,1,"29,372","29,372.00"
29380,20191018,1,1,"29,380","29,380.00"
29396,20191017,1,1,"29,396","29,396.00"
294,20191017,1,1,294,294
29400,20191017,1,1,"29,400","29,400.00"
29400,20191018,1,1,"29,400","29,400.00"
29412,20191017,1,1,"29,412","29,412.00"
29427,20191019,1,1,"29,427","29,427.00"
29465,20191016,1,1,"29,465","29,465.00"
29470,20191014,1,1,"29,470","29,470.00"
29485,20191017,1,1,"29,485","29,485.00"
295,20191017,1,1,295,295
29551,20191015,1,1,"29,551","29,551.00"
29551,20191016,1,1,"29,551","29,551.00"
29551,20191019,1,1,"29,551","29,551.00"
29613,20191020,1,1,"29,613","29,613.00"
29622,20191017,1,1,"29,622","29,622.00"
29662,20191020,1,1,"29,662","29,662.00"
2968,20191019,1,1,"2,968","2,968.00"
29687,20191016,1,1,"29,687","29,687.00"
297,20191019,1,1,297,297
29706,20191020,1,1,"29,706","29,706.00"
29707,20191020,1,1,"29,707","29,707.00"
29709,20191018,1,1,"29,709","29,709.00"
29709,20191019,1,1,"29,709","29,709.00"
29734,20191016,1,1,"29,734","29,734.00"
29752,20191020,1,1,"29,752","29,752.00"
29759,20191018,1,1,"29,759","29,759.00"
29790,20191014,1,1,"29,790","29,790.00"
29790,20191018,1,1,"29,790","29,790.00"
298,20191019,1,1,298,298
2983,20191020,1,1,"2,983","2,983.00"
29852,20191017,1,1,"29,852","29,852.00"
29860,20191017,1,1,"29,860","29,860.00"
29883,20191017,1,1,"29,883","29,883.00"
29887,20191017,1,1,"29,887","29,887.00"
29887,20191018,1,1,"29,887","29,887.00"
2990,20191017,1,1,"2,990","2,990.00"
2991,20191020,1,1,"2,991","2,991.00"
29911,20191015,1,1,"29,911","29,911.00"
2992,20191020,1,1,"2,992","2,992.00"
29927,20191017,1,1,"29,927","29,927.00"
29934,20191017,1,1,"29,934","29,934.00"
29936,20191017,1,1,"29,936","29,936.00"
29948,20191015,1,1,"29,948","29,948.00"
29948,20191017,1,1,"29,948","29,948.00"
29948,20191020,1,1,"29,948","29,948.00"
29954,20191016,1,1,"29,954","29,954.00"
29964,20191019,1,1,"29,964","29,964.00"
29983,20191017,1,1,"29,983","29,983.00"
3,20191018,1,1,3,3
3,20191019,1,1,3,3
3,20191020,1,1,3,3
300,20191017,1,1,300,300
30014,20191019,1,1,"30,014","30,014.00"
30018,20191020,1,1,"30,018","30,018.00"
30050,20191016,1,1,"30,050","30,050.00"
30050,20191019,1,1,"30,050","30,050.00"
30050,20191020,1,1,"30,050","30,050.00"
30057,20191018,1,1,"30,057","30,057.00"
30067,20191017,1,1,"30,067","30,067.00"
30077,20191019,1,1,"30,077","30,077.00"
30094,20191017,1,1,"30,094","30,094.00"
